SampleID	BioProject	group	observed	chao1	diversity_shannon	evenness_pielou	dominance_dbp	rarity_log_modulo_skewness	phylogenetic_div	MNTD
SRR16381500	PRJNA772087	Burned	137	137	4.414366064	0.897232353	0.074698568	2.060749199	14.18142977	0.058409842
SRR16381501	PRJNA772087	Burned	74	74	3.702153385	0.86015274	0.124331837	2.060389274	7.554919741	0.054947672
SRR16381502	PRJNA772087	Burned	125	125	4.179963357	0.865719086	0.118305598	2.061160775	12.80416347	0.057723221
SRR16381503	PRJNA772087	Burned	152	152	4.548150913	0.905306345	0.064595345	2.061182674	13.6629174	0.059826244
SRR16381504	PRJNA772087	Burned	67	67	3.499193453	0.832211476	0.140537634	2.058781416	8.124447341	0.067587765
SRR16381505	PRJNA772087	Burned	138	139	4.465349097	0.906255164	0.080230729	2.061350733	11.35947368	0.050301521
SRR16381506	PRJNA772087	Unburned	179	179.5	4.786997324	0.922814979	0.056683168	2.061380161	13.2404863	0.042022056
SRR16381507	PRJNA772087	Unburned	132	132	4.416689374	0.904539943	0.083695103	2.061343974	12.73277507	0.049882108
SRR16381508	PRJNA772087	Unburned	149	149	4.413849543	0.882073722	0.053898405	2.059086249	14.05402576	0.042801763
SRR16381509	PRJNA772087	Unburned	198	208.5	4.918508079	0.930079372	0.050644884	2.061388021	14.20524189	0.046682441
SRR16381510	PRJNA772087	Burned	110	110	4.38051763	0.931929779	0.056383127	2.061423036	10.3420074	0.068066161
SRR16381511	PRJNA772087	Unburned	100	100	4.309138078	0.935717445	0.074007491	2.061284811	10.59261246	0.078595165
SRR16381512	PRJNA772087	Unburned	167	167	4.661196669	0.910746836	0.041981324	2.06122424	14.02742351	0.046932806
SRR16381513	PRJNA772087	Unburned	159	160.5	4.609580277	0.90938398	0.057418699	2.061368643	12.1199606	0.04680524
SRR16381514	PRJNA772087	Unburned	205	206.5	4.829669289	0.907319225	0.042754146	2.061125103	16.45154541	0.04795033
SRR16381515	PRJNA772087	Unburned	147	148	4.508635748	0.903455897	0.079696059	2.061165884	11.75289604	0.047443063
SRR16381516	PRJNA772087	Unburned	142	143	4.591157353	0.926415974	0.051304443	2.061423036	11.04003088	0.051285
SRR16381517	PRJNA772087	Unburned	193	193	4.866403138	0.924698769	0.050587789	2.061274528	14.55313296	0.040833368
SRR16381518	PRJNA772087	Unburned	160	160	4.600238208	0.906419834	0.048500428	2.060931149	15.72130536	0.047808062
SRR16381519	PRJNA772087	Burned	163	163	4.619364521	0.906869073	0.055195883	2.061214278	14.43217748	0.051711387
SRR16381520	PRJNA772087	Burned	154	154	4.405454656	0.874626983	0.083800945	2.06083135	14.97491807	0.05106312
SRR16381521	PRJNA772087	Burned	206	208.5	4.857515416	0.911717026	0.053451649	2.061292799	14.33081148	0.039473936
SRR16381522	PRJNA772087	Burned	189	194	4.774454095	0.910851684	0.065151639	2.061268128	14.03989673	0.054555192
SRR18350659	PRJNA816726	Burned	206	206	4.845554917	0.909472136	0.061186918	2.061390697	23.02508553	0.096201809
SRR18350660	PRJNA816726	Burned	168	168	4.651226918	0.907739972	0.066912468	2.061374338	20.03816538	0.092931718
SRR18350661	PRJNA816726	Burned	200	200	4.807706991	0.907402607	0.085348336	2.06138872	22.41415161	0.090931371
SRR18350662	PRJNA816726	Burned	93	93	4.039989077	0.891318345	0.101971977	2.061423036	12.1723922	0.14125662
SRR18350663	PRJNA816726	Unburned	125	125	4.436641874	0.918880196	0.083590209	2.061423036	18.78831722	0.152547595
SRR18350664	PRJNA816726	Unburned	223	223	4.941913821	0.913955397	0.042047908	2.061423036	26.67226292	0.102646609
SRR18350665	PRJNA816726	Burned	218	218	5.028073193	0.933805888	0.040357053	2.061423036	26.52568863	0.11595014
SRR18350666	PRJNA816726	Burned	181	181	4.806423659	0.924579476	0.045606695	2.061423036	21.89958189	0.115008348
SRR18350667	PRJNA816726	Burned	147	147	4.337213739	0.869105767	0.106671664	2.061296548	14.75111803	0.06211503
SRR18350668	PRJNA816726	Burned	197	197	4.892982233	0.92613923	0.041045632	2.061423036	23.15250251	0.097723192
SRR18350669	PRJNA816726	Burned	110	110	4.430525244	0.94256861	0.044870041	2.061423036	16.55260302	0.156454837
SRR18350670	PRJNA816726	Burned	274	274	5.263936504	0.937790195	0.040846578	2.061404787	29.12465943	0.089081817
SRR18350671	PRJNA816726	Burned	252	252	4.918257802	0.889469369	0.062592156	2.061336221	31.13087603	0.086589866
SRR18350672	PRJNA816726	Burned	153	153	4.593342821	0.913109931	0.076241462	2.061423036	18.52989823	0.124659195
SRR18350673	PRJNA816726	Burned	130	130	4.440278202	0.912223272	0.075458392	2.061423036	17.87142892	0.153078777
SRR18350674	PRJNA816726	Burned	120	120	4.407943784	0.920720916	0.078522505	2.061423036	17.94698849	0.160093159
SRR18350675	PRJNA816726	Unburned	140	140	4.565771125	0.923937982	0.079148936	2.061423036	17.66487263	0.148269064
SRR18350676	PRJNA816726	Burned	132	132	4.48366692	0.918256974	0.073945696	2.061423036	16.82108051	0.115967245
SRR18350677	PRJNA816726	Burned	153	153	4.461136749	0.886828705	0.074704295	2.061364273	20.10155189	0.071867077
SRR18350678	PRJNA816726	Burned	143	143	4.452444899	0.897155811	0.068150556	2.061355724	17.11947968	0.122939576
SRR18350679	PRJNA816726	Burned	156	156	4.360925934	0.863574313	0.062267312	2.060905256	19.68489108	0.096106115
SRR18350680	PRJNA816726	Burned	86	86	3.973525991	0.892055721	0.108040201	2.061423036	14.50523234	0.205277728
SRR18350681	PRJNA816726	Burned	120	120	4.354165804	0.909487898	0.087021014	2.061423036	15.8368881	0.14415992
SRR18350682	PRJNA816726	Burned	144	144	4.598940424	0.925374888	0.043538837	2.061423036	17.56878382	0.139754462
SRR18350683	PRJNA816726	Burned	138	138	4.455177396	0.904190789	0.064639444	2.061423036	18.79183926	0.125843971
SRR18350684	PRJNA816726	Burned	91	91	4.122759734	0.913963232	0.108654751	2.061423036	13.50477947	0.187475282
SRR18350685	PRJNA816726	Burned	59	59	3.498100808	0.857895447	0.152628892	2.0610221	8.64964002	0.092718709
SRR18350686	PRJNA816726	Unburned	252	252	5.128165392	0.927431261	0.06328988	2.061401452	27.49275954	0.107391331
SRR18350687	PRJNA816726	Burned	55	55	3.586639328	0.895018997	0.134686874	2.060960872	7.185652846	0.113855851
SRR18350688	PRJNA816726	Burned	70	70	3.844772393	0.904972743	0.117438981	2.061423036	12.31782901	0.138434408
SRR18350689	PRJNA816726	Burned	70	70	3.827604267	0.900931753	0.087322994	2.061423036	11.10612593	0.159507342
SRR18350690	PRJNA816726	Burned	58	58	3.626351706	0.893092625	0.107402032	2.061423036	8.712513051	0.187360156
SRR18350691	PRJNA816726	Burned	58	58	3.593145927	0.884914754	0.118358256	2.061423036	9.520866002	0.15490973
SRR18350692	PRJNA816726	Burned	58	58	3.618081203	0.891055777	0.110336818	2.061423036	9.077960587	0.15176454
SRR18350693	PRJNA816726	Burned	31	31	3.171250829	0.923489414	0.106341463	2.061423036	6.187199913	0.287796753
SRR18350694	PRJNA816726	Burned	48	48	3.528236907	0.911406279	0.111598746	2.061423036	8.129386894	0.22191326
SRR18350695	PRJNA816726	Burned	104	104	4.264476466	0.918199299	0.052952202	2.061423036	14.74396231	0.130800468
SRR18350696	PRJNA816726	Burned	62	62	3.633072809	0.880289438	0.115066523	2.061423036	11.01697137	0.140205212
SRR18350697	PRJNA816726	Burned	244	244	5.028020861	0.914656539	0.059826794	2.06140001	27.33680847	0.102210049
SRR18350698	PRJNA816726	Burned	242	242	5.048455879	0.919750985	0.049200969	2.061399626	29.76578874	0.091540942
SRR18743557	PRJNA825513	Unburned	637	637	5.854131542	0.906665694	0.034799164	2.061365794	51.4188661	0.054012346
SRR18743558	PRJNA825513	Unburned	1082	1082	6.382678891	0.913564471	0.025699298	2.061402326	81.51145586	0.047194579
SRR18743559	PRJNA825513	Burned	608	608	5.818447738	0.907689392	0.040459469	2.061404757	47.13728232	0.050900879
SRR18743560	PRJNA825513	Unburned	536	536	5.556261792	0.884173006	0.039503098	2.061245212	44.52115877	0.051506699
SRR18743561	PRJNA825513	Burned	926	926	6.244785287	0.914200009	0.04354372	2.061396052	78.7719419	0.058455607
SRR18743562	PRJNA825513	Burned	821	821	6.109146664	0.910383075	0.023121525	2.061382778	70.92931937	0.055289097
SRR18743563	PRJNA825513	Burned	712	712	5.978671678	0.910261991	0.040614259	2.061417745	63.07142443	0.064438077
SRR18743564	PRJNA825513	Burned	809	809	6.121587154	0.91424298	0.040297411	2.06141894	69.07365323	0.061658856
SRR18743565	PRJNA825513	Burned	713	713	6.051353983	0.921131151	0.032039515	2.06140976	58.53537157	0.060285183
SRR18743566	PRJNA825513	Burned	645	645	5.81284064	0.898533888	0.042916523	2.061364391	51.47485378	0.052104261
SRR18743567	PRJNA825513	Burned	672	672	5.933210451	0.911363289	0.046513934	2.061410912	60.81956855	0.066543108
SRR18743568	PRJNA825513	Burned	681	681	5.927928815	0.908695056	0.044201437	2.061417251	57.32588207	0.056686318
SRR18743569	PRJNA825513	Burned	806	806	6.149872907	0.918977279	0.016778018	2.061389231	64.2583535	0.053254204
SRR18743570	PRJNA825513	Burned	706	706	6.006560882	0.915687988	0.028988117	2.061417654	62.81108875	0.061516248
SRR18743571	PRJNA825513	Burned	882	882	6.100483431	0.899485503	0.030875003	2.061333349	74.77407375	0.054157123
SRR18743572	PRJNA825513	Burned	719	719	6.016500418	0.91465905	0.029996707	2.061399167	65.07437459	0.070578125
SRR18743573	PRJNA825513	Burned	877	877	5.98089797	0.882593049	0.030403957	2.061264455	74.96707911	0.04888498
SRR18743574	PRJNA825513	Burned	504	504	5.485757497	0.881589435	0.070105368	2.061310798	33.47506893	0.034632887
SRR18743575	PRJNA825513	Burned	674	674	5.955557693	0.914378518	0.0320576	2.061393123	65.34025583	0.060126971
SRR18743576	PRJNA825513	Burned	718	718	5.806673068	0.882946847	0.05395342	2.061392171	65.86011913	0.054656771
SRR18743577	PRJNA825513	Burned	683	683	6.081396374	0.931801297	0.020870193	2.061420108	65.06906844	0.070568048
SRR18743578	PRJNA825513	Burned	759	759	6.009281812	0.90610377	0.021970298	2.061334865	67.43156936	0.05898171
SRR18743579	PRJNA825513	Burned	771	771	5.956422974	0.896014169	0.075147929	2.061411689	68.55001808	0.059361069
SRR18743580	PRJNA825513	Burned	609	609	5.872688724	0.915916278	0.031459326	2.061415798	46.86819444	0.049093029
SRR18743581	PRJNA825513	Burned	565	565	5.725154498	0.903473559	0.043857025	2.061414623	52.01413088	0.061192465
SRR18743582	PRJNA825513	Burned	948	948	6.171204129	0.900333376	0.045392837	2.061382296	83.75428963	0.056165385
SRR18743583	PRJNA825513	Burned	852	852	6.236677465	0.924282696	0.018094228	2.061375705	75.88374178	0.056104127
SRR18743584	PRJNA825513	Burned	874	874	6.197336185	0.914995223	0.027604143	2.06139273	74.6971328	0.055740475
SRR18743585	PRJNA825513	Burned	551	551	5.833122718	0.924171071	0.021765289	2.06138232	54.76858651	0.072077882
SRR18743586	PRJNA825513	Burned	648	648	5.798851512	0.89572898	0.042923795	2.061381098	57.01728085	0.060422792
SRR18743587	PRJNA825513	Burned	788	788	5.597017739	0.839196243	0.102213942	2.061189485	70.8494965	0.072672367
SRR18743588	PRJNA825513	Burned	1090	1090	6.3258993	0.904483832	0.026741687	2.061400265	90.12293509	0.057017354
SRR18743589	PRJNA825513	Burned	909	909	6.133901865	0.900409739	0.038505833	2.061378703	74.13685614	0.05472675
SRR18743590	PRJNA825513	Burned	881	881	5.893354434	0.869090747	0.100858183	2.061412782	71.65650764	0.046240548
SRR18743591	PRJNA825513	Burned	474	474	5.756992542	0.934393576	0.016281594	2.061423036	48.47049884	0.082256285
SRR18743592	PRJNA825513	Burned	653	653	5.819211984	0.897808029	0.064139564	2.061407199	55.92059771	0.053558649
SRR18743593	PRJNA825513	Burned	977	977	6.325836478	0.918853765	0.025839447	2.061369987	82.90294003	0.050542138
SRR18743594	PRJNA825513	Burned	779	779	6.011681001	0.902924456	0.047086342	2.061398717	64.73172404	0.056130343
SRR18743595	PRJNA825513	Burned	583	583	5.751812432	0.903210327	0.044913697	2.061354622	48.70319648	0.052895985
SRR18743596	PRJNA825513	Burned	929	929	6.195608216	0.906571501	0.035469724	2.061343513	75.4330597	0.050384938
SRR18743597	PRJNA825513	Burned	864	864	5.990360291	0.88594185	0.03036039	2.061291301	67.33814933	0.048174874
SRR18743598	PRJNA825513	Burned	825	825	6.15755766	0.916933153	0.025625645	2.06141313	67.7092839	0.057020508
SRR18743599	PRJNA825513	Burned	507	507	5.5268083	0.887340216	0.035590625	2.06115317	43.57726688	0.055844784
SRR18743600	PRJNA825513	Burned	784	784	5.999327672	0.900204002	0.04904248	2.061399028	61.31624763	0.050159614
SRR18743601	PRJNA825513	Burned	600	600	5.845015566	0.913722032	0.034592522	2.061361888	54.03547745	0.061123882
SRR18743602	PRJNA825513	Burned	764	764	5.812934573	0.875630822	0.049178114	2.061125701	70.25292258	0.057254341
SRR18743603	PRJNA825513	Burned	420	420	5.26512073	0.871671971	0.05857977	2.060001448	30.23941228	0.034690277
SRR18743604	PRJNA825513	Burned	652	652	5.91211691	0.912357447	0.051447261	2.06140715	56.54843566	0.069523019
SRR18743605	PRJNA825513	Burned	618	618	5.864119784	0.912492074	0.046338673	2.061419459	55.1930224	0.059139043
SRR18743606	PRJNA825513	Burned	490	490	5.229213456	0.844183279	0.053505593	2.0612876	42.62050387	0.0507162
SRR18743607	PRJNA825513	Burned	536	536	5.349457831	0.851264103	0.063451592	2.061320091	39.69760208	0.042607739
SRR18743608	PRJNA825513	Burned	863	863	6.143675471	0.908771984	0.035522727	2.061403242	73.35572168	0.054885699
SRR18743609	PRJNA825513	Burned	728	728	5.93811546	0.901038574	0.039036989	2.061379277	63.18596226	0.056819922
SRR18743610	PRJNA825513	Burned	626	626	5.749174096	0.892818959	0.032362828	2.061336157	62.264619	0.079770834
SRR18743611	PRJNA825513	Burned	1091	1091	6.343932682	0.90694335	0.05379683	2.06141738	94.24059873	0.051647075
SRR18743612	PRJNA825513	Burned	792	792	5.985864273	0.896817622	0.032974493	2.061280129	66.65054864	0.046854409
SRR18743613	PRJNA825513	Burned	665	665	5.718038936	0.87972712	0.058022074	2.061389601	61.06826256	0.060441085
SRR18743614	PRJNA825513	Burned	415	415	5.11017688	0.847700859	0.069734749	2.061093452	42.41712359	0.054708303
SRR18743619	PRJNA825513	Unburned	694	694	5.725457699	0.875121473	0.049470042	2.061384116	63.26860685	0.052326078
SRR18743620	PRJNA825513	Unburned	605	605	5.875166111	0.917245364	0.026163582	2.061362899	55.01548559	0.060007188
SRR18743621	PRJNA825513	Unburned	670	670	5.877967379	0.903291305	0.040973027	2.061407995	60.03568861	0.058424072
SRR18743622	PRJNA825513	Unburned	912	912	6.183452925	0.907244651	0.029628801	2.061362109	74.12798232	0.048339216
SRR18743623	PRJNA825513	Unburned	624	624	5.725912328	0.889648625	0.04283157	2.061388111	55.71403639	0.059274675
SRR18743624	PRJNA825513	Burned	629	629	5.925921808	0.919584281	0.045283605	2.061405962	48.97745299	0.056697257
SRR18743625	PRJNA825513	Unburned	930	930	6.397204241	0.935922675	0.013995462	2.061416713	76.08453454	0.056344109
SRR18743626	PRJNA825513	Unburned	678	678	6.063622077	0.930125032	0.02964506	2.061420065	61.22004351	0.064126363
SRR18743627	PRJNA825513	Unburned	758	758	6.086493325	0.917928511	0.020534798	2.061384797	66.96666817	0.058815554
SRR18743628	PRJNA825513	Unburned	553	553	5.756826825	0.911559855	0.02876055	2.061346942	48.57167052	0.053475456
SRR18743629	PRJNA825513	Unburned	565	565	5.454867906	0.860820249	0.057360138	2.06131825	46.58367409	0.048561938
SRR18743630	PRJNA825513	Unburned	755	755	6.028292033	0.909695005	0.045669521	2.061382366	59.09795688	0.05403093
SRR18743631	PRJNA825513	Unburned	455	455	5.331146529	0.871060042	0.063189008	2.061351188	40.91732743	0.056876254
SRR18743632	PRJNA825513	Unburned	657	657	5.842722082	0.900586722	0.045616323	2.061391547	53.53022785	0.055487611
SRR18743633	PRJNA825513	Burned	904	904	6.150609267	0.903593867	0.019053142	2.061340417	78.7255643	0.051400553
SRR18743634	PRJNA825513	Burned	1108	1108	6.297920294	0.898379475	0.029367666	2.061393264	83.9832151	0.048012578
SRR18743635	PRJNA825513	Burned	488	488	5.579917021	0.901394623	0.035281727	2.06127788	43.78850765	0.058489105
SRR19625066	PRJNA847616	Burned	350	350	5.318246135	0.907870745	0.042561843	2.061411864	34.23285871	0.061750057
SRR19625067	PRJNA847616	Burned	322	322	5.206031273	0.901547286	0.044262399	2.061409833	32.429743	0.061791967
SRR19625068	PRJNA847616	Unburned	822	822	5.979790446	0.890944836	0.023439773	2.061167394	57.95047875	0.035242019
SRR19625069	PRJNA847616	Unburned	582	582	5.75793839	0.904416103	0.029035911	2.061354385	46.09182724	0.044729621
SRR19625070	PRJNA847616	Burned	706	706	5.856786351	0.892855166	0.036303777	2.061139256	53.28908404	0.03588111
SRR19625071	PRJNA847616	Unburned	511	511	5.554748032	0.890702187	0.040739932	2.061285966	36.35447236	0.033979432
SRR19625072	PRJNA847616	Unburned	668	668	5.927205462	0.911276577	0.029347576	2.061371013	51.19047557	0.046643684
SRR19625073	PRJNA847616	Unburned	460	460	5.685229195	0.927258062	0.033682435	2.061416575	38.24358925	0.053619033
SRR19625074	PRJNA847616	Unburned	390	390	5.448323517	0.913206422	0.045273899	2.061386931	31.49049491	0.042010568
SRR19625075	PRJNA847616	Unburned	588	588	5.728474735	0.898340917	0.037895065	2.061223048	45.98171024	0.046389455
SRR19625076	PRJNA847616	Unburned	599	599	5.76537708	0.901507623	0.033615998	2.061312359	47.25852178	0.04832347
SRR19625077	PRJNA847616	Unburned	460	460	5.453688821	0.889493942	0.069372458	2.061391018	36.73903864	0.041002723
SRR19625078	PRJNA847616	Unburned	673	673	5.858346479	0.899658415	0.030367489	2.061270765	50.05613205	0.039214736
SRR19625079	PRJNA847616	Unburned	307	307	5.217901705	0.911129811	0.027595819	2.061423036	31.71807948	0.058706348
SRR19625080	PRJNA847616	Unburned	309	309	5.089738169	0.887743799	0.04395269	2.061292799	27.39736515	0.047383141
SRR19625081	PRJNA847616	Burned	603	603	5.721307873	0.893686641	0.030851451	2.061271782	50.34450185	0.045883127
SRR19625082	PRJNA847616	Unburned	671	671	5.799033179	0.890956962	0.023577025	2.06110206	50.67231507	0.038191708
SRR19625083	PRJNA847616	Unburned	341	341	5.271937232	0.903985506	0.044407895	2.061375761	33.67283967	0.058513912
SRR19625084	PRJNA847616	Unburned	710	710	5.797919487	0.883120409	0.032074014	2.061279718	53.804854	0.031122612
SRR19625085	PRJNA847616	Unburned	385	385	5.299688091	0.890218624	0.058460651	2.061404864	37.0801538	0.059769081
SRR19625086	PRJNA847616	Unburned	520	520	5.54902461	0.887300369	0.037809127	2.060999776	43.2627032	0.038129589
SRR19625087	PRJNA847616	Unburned	467	467	5.449612304	0.886645032	0.064340864	2.061316059	33.83449773	0.035336764
SRR19625088	PRJNA847616	Burned	436	436	5.613252924	0.923590547	0.022464469	2.061423036	38.22183532	0.053685435
SRR19625089	PRJNA847616	Burned	510	510	5.567556445	0.893036518	0.035341284	2.061333463	40.87502301	0.040605184
SRR19625090	PRJNA847616	Burned	465	465	5.48947238	0.893754306	0.066788426	2.061359922	36.63280706	0.040936367
SRR19625091	PRJNA847616	Burned	417	417	5.49883863	0.911447048	0.023754287	2.061415171	41.26141358	0.051450569
SRR19625093	PRJNA847616	Burned	463	463	5.615508706	0.914916655	0.034105534	2.061416658	38.98312061	0.049455257
SRR19625094	PRJNA847616	Burned	485	485	5.539969775	0.895833828	0.052019085	2.061365053	44.38050213	0.045431781
SRR19625095	PRJNA847616	Burned	518	518	5.645666679	0.903310247	0.026282715	2.061237176	47.87805792	0.046108743
SRR19625096	PRJNA847616	Burned	155	155	4.595514226	0.911189146	0.047335263	2.061423036	20.75326754	0.088195969
SRR19625097	PRJNA847616	Burned	390	390	5.421027767	0.908631317	0.053450646	2.061405329	34.1568506	0.046237143
SRR19625098	PRJNA847616	Burned	376	376	5.438722806	0.917217479	0.032282437	2.061423036	39.48731576	0.060704232
SRR19625099	PRJNA847616	Burned	423	423	5.548322377	0.917476585	0.023737479	2.061423036	42.84109556	0.056835657
SRR19625100	PRJNA847616	Burned	322	322	5.241915711	0.907761524	0.069352852	2.061409833	28.30960525	0.050691885
SRR19625101	PRJNA847616	Burned	198	198	4.828175075	0.912997594	0.065625	2.061423036	25.21490774	0.07718892
SRR19625102	PRJNA847616	Burned	547	547	5.706194335	0.905105984	0.028510335	2.061349398	49.51830593	0.047846425
SRR19625103	PRJNA847616	Burned	259	259	4.867835926	0.876009816	0.076910381	2.061237176	28.88444829	0.066785542
SRR19625104	PRJNA847616	Burned	692	692	5.87607869	0.898539866	0.050553661	2.061406379	44.47693782	0.03471144
SRR19625105	PRJNA847616	Burned	476	476	5.444573568	0.883082655	0.040854808	2.061116406	43.16975797	0.047833858
SRR19625106	PRJNA847616	Burned	421	421	5.48253387	0.907308788	0.03481082	2.061353129	37.97068678	0.050970461
SRR19625107	PRJNA847616	Burned	431	431	5.499995323	0.906676116	0.040545626	2.061393494	37.78726971	0.046733502
SRR19625108	PRJNA847616	Burned	524	524	5.667039314	0.90506218	0.022977023	2.061297264	47.14591308	0.049360057
SRR19625109	PRJNA847616	Burned	346	346	5.32743168	0.911226797	0.035953072	2.061411604	34.00413848	0.064857686
SRR19625110	PRJNA847616	Burned	690	690	5.818146504	0.890075112	0.046912563	2.061349362	49.76617811	0.033820137
SRR19625111	PRJNA847616	Burned	394	394	5.468835129	0.91507932	0.02568775	2.061423036	38.17264835	0.057237623
SRR19625112	PRJNA847616	Burned	234	234	5.008316039	0.918060721	0.049190774	2.061423036	27.55431873	0.087878806
SRR19625113	PRJNA847616	Burned	684	684	5.821359268	0.891758087	0.049242716	2.061391444	51.57548419	0.038591016
SRR19625114	PRJNA847616	Burned	647	647	5.864517565	0.906088349	0.044865532	2.06136756	45.83119215	0.035698899
SRR19625116	PRJNA847616	Burned	549	549	5.688901076	0.901840884	0.024443992	2.061048248	47.92573173	0.045978441
SRR19625118	PRJNA847616	Burned	498	498	5.513308449	0.887725563	0.046191955	2.061312748	36.94749949	0.042451922
SRR19625119	PRJNA847616	Burned	387	387	5.397748163	0.905901885	0.031182858	2.061386367	36.98517162	0.05913585
SRR19625120	PRJNA847616	Burned	609	609	5.908904321	0.921564535	0.015788357	2.061408268	49.13639891	0.046403342
SRR19625121	PRJNA847616	Burned	619	619	5.699490816	0.886651754	0.059427596	2.061326871	47.81967066	0.038484674
SRR19625122	PRJNA847616	Burned	452	452	5.424118168	0.887209706	0.050420579	2.061389868	44.30066115	0.055337677
SRR19625123	PRJNA847616	Burned	631	631	5.834434913	0.904941543	0.052266092	2.061364694	48.7965178	0.040010603
SRR19625124	PRJNA847616	Burned	699	699	5.997937367	0.915764459	0.023934418	2.061400965	59.15390583	0.041004458
SRR19625125	PRJNA847616	Burned	450	450	5.612973634	0.918766764	0.029476939	2.061395943	43.36067273	0.057694222
SRR19625126	PRJNA847616	Burned	759	759	6.064385392	0.91441251	0.024980894	2.061392526	63.22892423	0.041634898
SRR19625127	PRJNA847616	Burned	529	529	5.640594827	0.899474602	0.071975053	2.061413435	39.70828969	0.040752724
SRR19625128	PRJNA847616	Burned	173	173	4.673598548	0.906915214	0.06042654	2.061423036	21.4089227	0.085393287
SRR19625130	PRJNA847616	Burned	231	231	4.995531375	0.91788827	0.044995512	2.061423036	25.6121656	0.092690045
SRR19625131	PRJNA847616	Burned	1080	1080	6.19878749	0.887478776	0.04518279	2.061056677	64.95086591	0.029035459
SRR19625132	PRJNA847616	Burned	364	364	5.434446633	0.921537195	0.036346815	2.061412709	35.31421353	0.064295834
SRR19625133	PRJNA847616	Burned	614	614	5.720589153	0.891058204	0.060622792	2.061383774	45.55443347	0.034650131
SRR19625134	PRJNA847616	Burned	408	408	5.595503351	0.93083591	0.021271954	2.061423036	38.54672585	0.063490377
SRR19625135	PRJNA847616	Burned	624	624	5.782586097	0.898454164	0.039925451	2.061385031	46.91868638	0.037780392
SRR19625136	PRJNA847616	Burned	475	475	5.614671413	0.910982416	0.025802944	2.061398728	41.7939804	0.051746079
SRR19625137	PRJNA847616	Burned	715	715	5.830081606	0.887071054	0.042862671	2.061343439	52.35166961	0.035848632
SRR22840016	PRJNA914530	Unburned	170	170	4.633684749	0.902232595	0.06992665	2.061423036	19.61156535	0.088705183
SRR22840017	PRJNA914530	Unburned	169	169	4.831411868	0.941814281	0.022734761	2.061423036	19.3706491	0.090037488
SRR22840028	PRJNA914530	Unburned	224	224	4.97419239	0.919164399	0.04682377	2.061423036	21.27840683	0.059761618
SRR22840039	PRJNA914530	Unburned	274	274	5.300736011	0.944346167	0.022668264	2.061423036	24.68813998	0.078961187
SRR22840050	PRJNA914530	Unburned	375	375	5.535996212	0.934041725	0.021211597	2.061423036	28.02696558	0.05152609
SRR22840061	PRJNA914530	Unburned	248	248	5.033726567	0.912993855	0.034247714	2.061423036	22.35177659	0.05856888
SRR22840072	PRJNA914530	Unburned	232	232	5.097873711	0.935949976	0.044942592	2.061423036	20.62382999	0.068140364
SRR22840073	PRJNA914530	Burned	180	180	4.870588376	0.937921981	0.036588542	2.061423036	19.40850184	0.086655063
SRR22840074	PRJNA914530	Burned	161	161	4.658149691	0.916705178	0.038682801	2.061423036	16.54920792	0.119377109
SRR22840075	PRJNA914530	Burned	206	206	4.898332285	0.919378028	0.051057622	2.061423036	20.96629653	0.076048082
SRR22840076	PRJNA914530	Burned	204	204	4.944143955	0.929678902	0.032564871	2.061423036	18.297151	0.069294477
SRR22840077	PRJNA914530	Burned	185	185	4.729041215	0.905884843	0.047002653	2.061423036	19.22099966	0.081526927
SRR22840078	PRJNA914530	Burned	273	273	5.210337182	0.928846311	0.035717839	2.061423036	24.60652977	0.070601855
SRR22840079	PRJNA914530	Burned	176	176	4.597136285	0.889111404	0.047558885	2.061017476	17.79887036	0.062626125
SRR22840080	PRJNA914530	Burned	270	270	5.20552744	0.929820488	0.031947343	2.061423036	23.83685539	0.064024514
SRR22840081	PRJNA914530	Burned	227	227	5.002321867	0.922095476	0.034792368	2.061423036	20.89887976	0.068090409
SRR22840082	PRJNA914530	Burned	212	212	5.025824635	0.938251412	0.023468804	2.061423036	21.19027778	0.075181438
SRR22840083	PRJNA914530	Unburned	69	69	3.978043277	0.939523669	0.077983833	2.061423036	11.19990221	0.157320951
SRR22840094	PRJNA914530	Unburned	271	271	5.177306822	0.924169406	0.059769245	2.06140438	23.63834188	0.074879302
SRR22840095	PRJNA914530	Unburned	241	241	5.155622528	0.939984213	0.033125252	2.061423036	22.94865519	0.066371777
SRR23075663	PRJNA922564	Burned	249	249	4.866998619	0.882109682	0.124252492	2.061400928	29.00669439	0.09430207
SRR23075665	PRJNA922564	Burned	474	474	5.504864129	0.893471659	0.052937705	2.061411068	48.72574087	0.084544721
SRR23075666	PRJNA922564	Burned	171	171	4.547295395	0.884401584	0.098965763	2.061376038	18.09478844	0.089036679
SRR23075668	PRJNA922564	Burned	470	470	5.48012196	0.890680976	0.04621242	2.061392373	48.9817156	0.060961671
SRR23075670	PRJNA922564	Burned	442	442	5.521386334	0.906436619	0.054623131	2.061416037	46.07773275	0.058608107
SRR23075672	PRJNA922564	Burned	258	258	4.646565513	0.836772795	0.119840875	2.06138239	31.29102801	0.075420178
SRR23075674	PRJNA922564	Burned	241	241	4.782423136	0.871941695	0.097194135	2.061399431	31.35825694	0.092866727
SRR23075676	PRJNA922564	Burned	408	408	4.653052812	0.774055233	0.244521934	2.061406864	45.79970963	0.067661067
