SampleID	BioProject	group	observed	chao1	diversity_shannon	evenness_pielou	dominance_dbp	rarity_log_modulo_skewness	phylogenetic_div	MNTD
SRR16939528	PRJNA780219	Unburned	50	50	3.224313328	0.824206127	0.169069142	2.059667885	12.99012654	0.037426813
SRR16939529	PRJNA780219	Burned	38	38	3.046934011	0.837625248	0.153217697	2.060443925	15.82708511	0.169501344
SRR16939530	PRJNA780219	Burned	68	68	2.802604319	0.66420173	0.21392778	2.059522825	27.0806859	0.133200421
SRR16939531	PRJNA780219	Burned	95	95	3.697381029	0.811919408	0.126210164	2.058663758	31.45315565	0.208258132
SRR16939532	PRJNA780219	Burned	74	74	3.696249202	0.858780971	0.055084838	2.024957576	27.03945251	0.153638987
SRR16939533	PRJNA780219	Burned	38	38	2.898805563	0.796903616	0.116744339	2.019867368	14.19419117	0.137857838
SRR16939534	PRJNA780219	Burned	80	80	3.605374117	0.822764081	0.16692007	2.060540988	23.58884482	0.082508261
SRR16939535	PRJNA780219	Burned	96	96	4.065784369	0.890769985	0.132340778	2.061272966	27.89200067	0.137682714
SRR16939536	PRJNA780219	Burned	63	63	3.45803488	0.834642151	0.111481115	2.05488409	19.66208497	0.062240169
SRR16939537	PRJNA780219	Burned	126	126	4.022913644	0.83181951	0.100912535	2.052745049	34.15193562	0.066271723
SRR16939538	PRJNA780219	Burned	68	68	3.371360555	0.798993814	0.145683453	2.058117437	19.56338379	0.109456767
SRR16939539	PRJNA780219	Burned	47	47	3.225864714	0.837854817	0.127681505	2.060787434	17.67688457	0.206343727
SRR16939540	PRJNA780219	Burned	56	56	3.430256057	0.852163071	0.105095118	2.053758014	22.52961247	0.178293798
SRR16939541	PRJNA780219	Burned	59	59	3.769486334	0.924451679	0.060974879	2.061423036	17.34930983	0.219617264
SRR16939542	PRJNA780219	Burned	72	72	3.956195505	0.925065318	0.069063485	2.061423036	29.21158104	0.286878098
SRR16939543	PRJNA780219	Burned	109	109	4.288318119	0.914090838	0.059848587	2.061423036	39.48219487	0.228231577
SRR16939544	PRJNA780219	Burned	64	64	3.193935697	0.767979198	0.167874693	2.058863408	20.97513642	0.050939505
SRR16939545	PRJNA780219	Burned	104	104	4.259167778	0.917056266	0.041560817	2.061423036	30.18353732	0.133143743
SRR16939546	PRJNA780219	Burned	125	125	4.441175839	0.919819233	0.042546622	2.061423036	37.54370836	0.127301018
SRR16939547	PRJNA780219	Burned	41	41	3.437278837	0.925599066	0.079216354	2.061423036	15.68041615	0.297419649
SRR16939548	PRJNA780219	Burned	14	14	2.232108838	0.845797783	0.296605454	2.061423036	7.424634173	0.195688331
SRR16939549	PRJNA780219	Burned	34	34	3.059682789	0.867660232	0.106928999	2.061423036	14.98645329	0.149575642
SRR16939550	PRJNA780219	Burned	44	44	3.069451863	0.811125277	0.158807891	2.061423036	24.94404279	0.424979605
SRR16939551	PRJNA780219	Burned	43	43	3.437482799	0.91393244	0.09287257	2.061423036	19.79718455	0.31554749
SRR16939552	PRJNA780219	Burned	54	54	3.53926269	0.887259174	0.086431205	2.04063666	12.4742382	0.06251867
SRR16939553	PRJNA780219	Burned	29	29	2.391932413	0.710342225	0.339356632	2.061423036	15.76343117	0.379735053
SRR16939554	PRJNA780219	Burned	48	48	3.117559151	0.805320918	0.139483982	2.060814015	23.65095575	0.19298512
SRR16939555	PRJNA780219	Burned	41	41	3.115629687	0.838984576	0.229965532	2.060584195	20.9590971	0.379458788
SRR16939556	PRJNA780219	Burned	40	40	3.356832932	0.909987158	0.089235127	2.061423036	17.69237472	0.31229346
SRR16939557	PRJNA780219	Burned	79	79	4.014284963	0.918716758	0.05644809	2.061423036	23.61881504	0.177128293
SRR16939558	PRJNA780219	Burned	84	84	3.849305674	0.868757579	0.090990297	2.058122579	22.46454745	0.106014606
SRR16939559	PRJNA780219	Burned	51	51	3.188570925	0.810964479	0.153483917	2.060884471	22.44230704	0.28365837
SRR16939560	PRJNA780219	Burned	14	14	2.030981766	0.769586073	0.28162772	2.061423036	6.460203066	0.116653874
SRR16939561	PRJNA780219	Burned	12	12	2.016900547	0.811660489	0.249350649	2.061423036	6.772528062	0.3905568
SRR16939562	PRJNA780219	Burned	26	26	2.850743791	0.874972168	0.161458333	2.061423036	11.43830339	0.30613037
SRR16939563	PRJNA780219	Burned	49	49	3.501590172	0.899730693	0.08287867	2.061423036	24.10469996	0.334546289
SRR16939564	PRJNA780219	Burned	12	12	2.017367931	0.811848578	0.249003984	2.061423036	6.524316371	0.091047913
SRR16939565	PRJNA780219	Burned	49	49	3.495781835	0.898238245	0.086430811	2.061423036	14.85590195	0.172386934
SRR16939566	PRJNA780219	Burned	46	46	3.285089499	0.858030084	0.09945184	2.061423036	18.76182386	0.26327003
SRR16939567	PRJNA780219	Burned	43	43	3.404505855	0.905164775	0.087747806	2.061423036	19.8333206	0.39904353
SRR16939568	PRJNA780219	Burned	66	66	3.376771419	0.805978446	0.114823686	2.047965504	22.61964639	0.06973911
SRR16939569	PRJNA780219	Burned	51	51	3.47149018	0.882920685	0.085323213	2.059210008	15.21257898	0.067424343
SRR16939570	PRJNA780219	Burned	22	22	1.75985056	0.569338851	0.588283635	2.058424581	9.641413072	1.13463705
SRR16939571	PRJNA780219	Burned	32	32	3.130558848	0.903288345	0.122928764	2.061423036	15.36287001	0.260843416
SRR16939572	PRJNA780219	Burned	45	45	3.519088596	0.924455111	0.076452819	2.061423036	11.76773541	0.089671721
SRR16939573	PRJNA780219	Unburned	79	79	3.963829443	0.907169413	0.061066336	2.061423036	20.54507085	0.131516637
SRR16939574	PRJNA780219	Unburned	27	27	2.851141378	0.865073574	0.140466441	2.002678859	8.616883471	0.082688234
SRR16939575	PRJNA780219	Unburned	42	42	3.362334827	0.899580533	0.112331627	2.060624304	12.22472125	0.109168129
SRR16939576	PRJNA780219	Unburned	59	59	3.618391228	0.887396199	0.080276109	2.061423036	22.12611696	0.183422979
SRR16939577	PRJNA780219	Unburned	44	44	3.476785121	0.918766092	0.064812176	2.061423036	11.46196229	0.10120889
SRR16939578	PRJNA780219	Unburned	39	39	3.318400879	0.905785462	0.119993921	2.061423036	14.5456623	0.210299177
SRR16939579	PRJNA780219	Unburned	64	64	3.311166918	0.796167349	0.153222902	2.058228123	25.37803944	0.200176265
SRR16939580	PRJNA780219	Burned	40	40	3.278830651	0.888841908	0.095389242	2.061423036	16.46568875	0.140927666
SRR16939581	PRJNA780219	Burned	58	58	3.690672	0.908933333	0.072692694	2.061423036	18.30529145	0.103292808
SRR16939582	PRJNA780219	Burned	72	72	3.964893153	0.927099063	0.055875492	2.061423036	21.72359539	0.155143994
SRR16939583	PRJNA780219	Burned	89	89	4.004529317	0.892148302	0.059388935	2.061248231	27.26801349	0.116161346
SRR16939584	PRJNA780219	Burned	82	82	3.967088376	0.900236242	0.059377593	2.061423036	26.34485574	0.165325685
SRR16939585	PRJNA780219	Burned	72	72	3.931634323	0.919322251	0.046500154	2.061423036	24.31791642	0.174141071
SRR16939586	PRJNA780219	Burned	102	102	3.812943318	0.824425023	0.125392824	2.060470788	24.07152794	0.049965871
SRR16939587	PRJNA780219	Burned	61	61	3.709239166	0.902299435	0.068156709	2.061423036	23.02778711	0.177399767
SRR16939588	PRJNA780219	Burned	105	105	3.946880786	0.848069276	0.102418638	2.059985284	27.72806079	0.172939104
SRR16939589	PRJNA780219	Burned	57	57	3.462635798	0.856441229	0.132978723	2.057363892	21.25085361	0.160659869
SRR16939590	PRJNA780219	Burned	80	80	3.992629423	0.911137644	0.063331193	2.061423036	27.58126362	0.219050477
SRR16939591	PRJNA780219	Burned	56	56	3.547957933	0.881403218	0.102452811	2.060977431	19.27972243	0.208701021
SRR16939592	PRJNA780219	Burned	62	62	3.396259713	0.822909893	0.113089633	2.055226419	23.31285784	0.119867193
SRR16939593	PRJNA780219	Burned	49	49	3.14685616	0.808582082	0.147135919	2.055032466	17.950866	0.102769645
SRR16939594	PRJNA780219	Burned	90	90	3.974959678	0.883361735	0.062888768	2.05478761	24.33706284	0.091836299
SRR16939595	PRJNA780219	Burned	39	39	3.211331865	0.876560073	0.088158501	2.061423036	17.12854465	0.156727668
SRR16939596	PRJNA780219	Burned	57	57	3.645790263	0.901742279	0.078135788	2.061423036	25.62768703	0.293597574
SRR16939597	PRJNA780219	Burned	52	52	3.546684248	0.897612119	0.11378858	2.061423036	22.75911418	0.195362794
SRR16939598	PRJNA780219	Burned	47	47	3.463267064	0.899515401	0.081888724	2.061423036	17.73987711	0.210491224
SRR16939599	PRJNA780219	Burned	36	36	3.233102751	0.902214501	0.099934768	2.061423036	19.13841503	0.580083754
SRR16939600	PRJNA780219	Burned	54	54	2.820924296	0.707178636	0.224544941	2.054822107	24.72657649	0.207589563
SRR16939601	PRJNA780219	Burned	39	39	2.552361797	0.696688645	0.237299887	2.050992099	15.46964231	0.092036919
SRR16939602	PRJNA780219	Burned	55	55	3.406448666	0.850053766	0.123136534	2.060960872	25.44830397	0.294264806
SRR16939603	PRJNA780219	Burned	53	53	3.514815251	0.885278797	0.120226444	2.061423036	25.53265334	0.351455168
SRR16939604	PRJNA780219	Burned	55	55	3.54002006	0.883385508	0.103662548	2.060960872	19.13860371	0.2725495
SRR16939605	PRJNA780219	Burned	31	31	2.909848718	0.847367374	0.163656014	2.061423036	14.77482883	0.31513403
SRR16939606	PRJNA780219	Burned	54	54	3.522209791	0.882984176	0.077145897	2.061423036	21.66371918	0.238366719
SRR16939607	PRJNA780219	Burned	60	60	3.451337795	0.842952454	0.100658824	2.059836905	21.32201067	0.09990377
SRR16939608	PRJNA780219	Burned	65	65	3.804680142	0.911434397	0.055696034	2.061423036	26.51836509	0.263539058
SRR16939609	PRJNA780219	Burned	41	41	3.233979798	0.870854191	0.108377348	2.061423036	12.02665311	0.156164864
SRR16939610	PRJNA780219	Burned	70	70	3.907347489	0.91970151	0.091515584	2.061139258	23.61808145	0.141482263
SRR16939611	PRJNA780219	Burned	25	25	2.640268593	0.820245557	0.274459975	2.061423036	11.48610885	0.73378259
SRR16939612	PRJNA780219	Burned	39	39	2.95104993	0.805513928	0.208882556	2.060494355	19.38691438	0.356931114
SRR16939613	PRJNA780219	Burned	68	68	3.469933069	0.822354955	0.105506662	2.053278148	29.07514157	0.204129814
SRR16939614	PRJNA780219	Burned	64	64	3.574780732	0.859553072	0.098832169	2.061082924	26.04745225	0.221849967
SRR16939615	PRJNA780219	Unburned	50	50	3.60382332	0.921217313	0.115746148	2.060862409	13.91562862	0.118044003
SRR16939616	PRJNA780219	Unburned	50	50	3.361778292	0.859345226	0.117307486	2.044580287	10.98688543	0.051694023
SRR16939617	PRJNA780219	Unburned	55	55	3.386595294	0.845099506	0.118598383	2.060960872	25.30632777	0.24524674
SRR16939618	PRJNA780219	Unburned	36	36	2.885858369	0.805314111	0.144473508	2.041918684	14.19443281	0.084126639
SRR16939619	PRJNA780219	Unburned	42	42	2.956008268	0.79086933	0.150393733	2.052533469	18.87772995	0.090182253
SRR16939620	PRJNA780219	Unburned	39	39	2.869061771	0.783134569	0.273879346	2.060494355	22.91430483	0.478027015
SRR16939621	PRJNA780219	Unburned	58	58	3.347928687	0.824523009	0.136224328	2.056953546	23.09092466	0.188793758
SRR19625217	PRJNA847592	Burned	121	121	3.829696495	0.798553744	0.138676845	2.061423036	54.17389631	0.36780534
SRR19625219	PRJNA847592	Unburned	208	208	2.972385576	0.556883254	0.446575845	2.061391318	88.16258713	0.850128775
SRR19625220	PRJNA847592	Unburned	133	133	3.116375438	0.637250093	0.433884298	2.061345164	54.31568895	0.66274067
SRR19625221	PRJNA847592	Burned	95	95	2.898088181	0.636400204	0.311017124	2.061269766	44.36205934	0.144016459
SRR19625222	PRJNA847592	Unburned	145	145	2.73840604	0.550241621	0.319545311	2.06075389	63.34437896	0.244519946
SRR19625223	PRJNA847592	Unburned	139	139	3.013711277	0.610746215	0.178363123	2.060768735	66.19664939	0.443576095
SRR19625224	PRJNA847592	Unburned	172	172	3.307600673	0.642565172	0.350687758	2.061376585	71.47307904	0.527631655
SRR19625225	PRJNA847592	Unburned	138	138	3.253796945	0.660367246	0.152595981	2.06023082	61.90391977	0.409231524
SRR19625226	PRJNA847592	Unburned	184	184	3.856533697	0.73951701	0.151739914	2.061382468	78.06403905	0.234632811
SRR19625227	PRJNA847592	Unburned	148	148	4.231766329	0.846825409	0.129386304	2.061423036	52.68076146	0.442909006
SRR19625228	PRJNA847592	Unburned	202	202	4.045568944	0.762126022	0.138892483	2.061287554	97.76216989	0.292662782
SRR19625229	PRJNA847592	Unburned	194	194	4.000543967	0.759425149	0.109232846	2.061386557	83.12497503	0.224981771
SRR19625230	PRJNA847592	Unburned	76	76	1.662417476	0.383865121	0.447967955	2.060939176	38.92385319	0.127786031
SRR19625231	PRJNA847592	Unburned	103	103	2.419111643	0.521953204	0.344795741	2.060759761	65.66518522	0.413476212
SRR19625232	PRJNA847592	Burned	207	207	4.422736041	0.829358572	0.066773749	2.061423036	90.77662345	0.407253065
SRR19625233	PRJNA847592	Unburned	147	147	3.748250238	0.75108724	0.26549286	2.061359354	67.91188121	0.673679601
SRR19625234	PRJNA847592	Unburned	84	84	3.347252608	0.755448207	0.196254489	2.061423036	46.80564967	0.427918124
SRR19625235	PRJNA847592	Unburned	146	146	2.487841085	0.499204948	0.323747604	2.061232034	64.88316562	0.735226664
SRR19625236	PRJNA847592	Unburned	154	154	3.253329452	0.645892409	0.366389981	2.061365037	74.29928917	0.322799491
SRR19625237	PRJNA847592	Unburned	92	92	1.765592458	0.390463293	0.613393291	2.061259529	41.81462953	0.968166628
SRR19625238	PRJNA847592	Unburned	169	169	3.335700948	0.650246941	0.180698835	2.061181322	68.54642562	0.509616299
SRR19625239	PRJNA847592	Burned	193	193	3.512565961	0.667446845	0.27720619	2.061386176	80.86745276	0.423574827
SRR19625240	PRJNA847592	Burned	117	117	1.776834727	0.373114202	0.430664545	2.061222145	48.1917467	0.109003731
SRR19625241	PRJNA847592	Burned	200	200	3.267103831	0.616630452	0.272234403	2.061075572	75.3441808	0.281685196
SRR19625242	PRJNA847592	Burned	189	189	3.603975459	0.687552346	0.137777227	2.061268128	71.83661769	0.226636552
SRR19625244	PRJNA847592	Burned	119	119	2.953293256	0.617957092	0.246893571	2.061028888	49.17010143	0.370250972
SRR19625245	PRJNA847592	Burned	186	186	3.547496925	0.67884977	0.243578702	2.061383339	76.72630559	0.12241481
SRR19625246	PRJNA847592	Burned	157	157	3.547049303	0.701518368	0.232019647	2.061367242	72.16335831	0.456680632
SRR19625247	PRJNA847592	Burned	49	49	2.80436703	0.720579784	0.240075614	2.061423036	29.90579671	0.375641561
SRR19625248	PRJNA847592	Burned	158	158	3.854775745	0.761422891	0.159536221	2.061367949	63.25925637	0.245132803
SRR19625249	PRJNA847592	Burned	163	163	3.381962872	0.663943605	0.247981064	2.061371291	77.21724406	0.622588539
SRR19625250	PRJNA847592	Burned	136	136	2.448868899	0.498481769	0.348935778	2.061122145	62.74629574	0.755915955
SRR19625251	PRJNA847592	Burned	161	161	3.906884401	0.768859182	0.120756719	2.061423036	65.99857381	0.293735004
SRR19625252	PRJNA847592	Burned	141	141	3.982491692	0.804745387	0.109252863	2.061423036	67.67764268	0.380025453
SRR19625253	PRJNA847592	Burned	188	188	4.61379188	0.881092909	0.058070026	2.061423036	71.04291164	0.304557617
SRR19625254	PRJNA847592	Burned	172	172	3.911069601	0.759800641	0.129800953	2.061423036	82.95421076	0.446394206
SRR19625255	PRJNA847592	Burned	181	181	3.928387803	0.755677608	0.106306659	2.061423036	68.27615135	0.321856927
SRR19625256	PRJNA847592	Burned	179	179	3.642435211	0.702171642	0.201417323	2.061250194	73.96981089	0.437653184
SRR19625257	PRJNA847592	Burned	89	89	2.722214171	0.606467966	0.289143041	2.061248231	45.22566098	0.229377546
SRR19625258	PRJNA847592	Burned	170	170	3.815149822	0.742854275	0.206799939	2.061375481	74.8557621	0.388745794
SRR19625259	PRJNA847592	Burned	249	249	4.373449627	0.792657356	0.12650933	2.061400928	94.19180479	0.307682037
SRR19625260	PRJNA847592	Burned	108	108	4.167123508	0.890005706	0.093772629	2.061423036	45.91509565	0.563319866
SRR19625261	PRJNA847592	Burned	252	252	3.966794339	0.717396729	0.16965231	2.061380418	93.65056091	0.192242128
SRR19625262	PRJNA847592	Burned	137	137	3.869824796	0.786552805	0.159003159	2.061423036	62.32172409	0.371810585
SRR19625263	PRJNA847592	Burned	102	102	3.333608871	0.720784533	0.345837145	2.061423036	51.67973522	0.770779681
SRR19625264	PRJNA847592	Burned	219	219	3.856759445	0.715663038	0.238260955	2.061366489	93.57353478	0.255896051
SRR19625265	PRJNA847592	Burned	102	102	2.78947197	0.60313262	0.282956739	2.060884471	54.38717717	0.151472832
SRR19625267	PRJNA847592	Burned	110	110	2.985965514	0.635246886	0.284784495	2.061308945	53.95854939	0.387382657
SRR19625269	PRJNA847592	Burned	243	243	3.548666512	0.646027092	0.347247638	2.061399819	84.42013963	0.200314679
SRR19625270	PRJNA847592	Burned	151	151	4.250474653	0.847167149	0.065361019	2.061423036	70.40189147	0.423893485
SRR19625271	PRJNA847592	Burned	136	136	4.387209292	0.893042437	0.07046603	2.061423036	57.66752716	0.314420965
SRR19625272	PRJNA847592	Burned	188	188	4.076103203	0.778410843	0.124090051	2.061384182	72.67478182	0.303761448
SRR19625273	PRJNA847592	Burned	191	191	4.029246612	0.767143346	0.117397933	2.061423036	78.45639658	0.273768504
SRR19625274	PRJNA847592	Burned	206	206	4.168968919	0.782482323	0.106957048	2.061390697	80.0535396	0.192932479
SRR19625275	PRJNA847592	Burned	262	262	4.729943783	0.849434474	0.052286231	2.061423036	80.30777211	0.224223866
SRR19625276	PRJNA847592	Burned	205	205	4.005893927	0.752561792	0.107837409	2.061423036	92.26987298	0.39373486
SRR19625277	PRJNA847592	Burned	234	234	4.754865574	0.87160141	0.040384876	2.061423036	74.17571574	0.221720149
SRR19625278	PRJNA847592	Burned	183	183	4.337505474	0.832616759	0.094030465	2.061423036	72.53593112	0.180462642
SRR19625279	PRJNA847592	Burned	51	51	2.529972555	0.643460008	0.371336996	2.061423036	21.18788447	0.426486175
SRR19625282	PRJNA847592	Burned	172	172	4.222709274	0.820342653	0.064115226	2.061423036	66.84963738	0.229388272
SRR19625283	PRJNA847592	Burned	167	167	3.792714452	0.741054912	0.221607287	2.06137375	67.93693047	0.295279697
SRR19625284	PRJNA847592	Burned	152	152	3.558910297	0.708398673	0.259893394	2.061363494	62.78274073	0.188440161
SRR19625285	PRJNA847592	Burned	152	152	4.234832614	0.842940551	0.17223382	2.061423036	63.97840398	0.512370883
SRR19625286	PRJNA847592	Burned	168	168	3.664018953	0.71507508	0.176156131	2.061374338	66.53147879	0.13471086
SRR19625287	PRJNA847592	Burned	163	163	4.288754193	0.84196398	0.12082777	2.061423036	78.05569637	0.545460406
SRR19625288	PRJNA847592	Burned	219	219	3.773204139	0.700158456	0.13170199	2.061280068	92.96743203	0.136941221
SRR22462582	PRJNA906953	Burned	330	330	5.028377732	0.867097326	0.059570075	2.061423036	69.25071166	0.027369973
SRR22462591	PRJNA906953	Burned	399	399	5.420351568	0.905057019	0.015970449	2.061423036	79.66297296	0.030824164
SRR22462598	PRJNA906953	Burned	353	353	4.5980148	0.783779057	0.120625047	2.061378933	94.47775824	0.092506178
SRR22462599	PRJNA906953	Burned	414	414	4.947795813	0.821092908	0.070847186	2.061415056	112.1295347	0.099800425
SRR22462600	PRJNA906953	Burned	337	337	4.462136311	0.766679163	0.114925525	2.061410984	95.23057139	0.176609609
SRR22462601	PRJNA906953	Burned	489	489	5.119435465	0.826733815	0.098793421	2.061417319	129.0992679	0.072534307
SRR22462602	PRJNA906953	Burned	316	316	5.078028314	0.882254299	0.047097481	2.061423036	71.51543672	0.02810856
SRR22462603	PRJNA906953	Burned	371	371	4.895382697	0.8274536	0.046305031	2.061423036	105.5959229	0.095187875
SRR22462604	PRJNA906953	Burned	497	497	5.311097694	0.855443454	0.035225845	2.061423036	126.421383	0.097081972
SRR22462605	PRJNA906953	Burned	393	393	5.008385358	0.838390522	0.063808407	2.061423036	100.7109832	0.105296194
SRR22462606	PRJNA906953	Burned	395	395	5.085304515	0.85054385	0.046725518	2.061423036	98.22833921	0.090600494
SRR22462607	PRJNA906953	Burned	422	422	4.760795869	0.787558591	0.103725375	2.061415357	124.9230128	0.131096114
SRR22462608	PRJNA906953	Burned	447	447	5.108756858	0.837149989	0.037575398	2.061423036	119.5994242	0.146269825
SRR22462609	PRJNA906953	Burned	399	399	4.680015486	0.781440247	0.133033759	2.061406122	104.8550398	0.16182735
SRR22462610	PRJNA906953	Burned	495	495	5.204240669	0.838777052	0.045489544	2.061423036	130.6742222	0.096507577
SRR22462611	PRJNA906953	Burned	510	510	5.635057159	0.903863638	0.015077708	2.061423036	116.7727411	0.040257692
SRR22462612	PRJNA906953	Burned	427	427	5.331738375	0.880291977	0.041671322	2.061423036	109.1901238	0.039514264
SRR22462613	PRJNA906953	Burned	395	395	5.36741595	0.897728467	0.026113216	2.061423036	81.2138154	0.033100072
SRR22462624	PRJNA906953	Burned	380	380	5.322027396	0.895938378	0.028358384	2.061423036	80.53907753	0.036596026
SRR22462629	PRJNA906953	Unburned	470	470	5.034659132	0.818280166	0.070400756	2.061423036	128.082555	0.079478383
SRR22462630	PRJNA906953	Unburned	558	558	5.399152209	0.853707426	0.060692584	2.061423036	148.3496296	0.096206848
SRR22462631	PRJNA906953	Unburned	267	267	2.989396883	0.53503917	0.480017606	2.061403815	82.2563359	0.039815646
SRR22462632	PRJNA906953	Unburned	317	317	3.287809851	0.570909173	0.423487851	2.061409412	93.91718515	0.05204105
SRR22462633	PRJNA906953	Unburned	491	491	4.960958891	0.800613834	0.108331279	2.061417366	123.6309526	0.075989336
SRR22462634	PRJNA906953	Unburned	531	531	5.347052843	0.852152293	0.034213778	2.061423036	137.4284139	0.076947289
SRR22462635	PRJNA906953	Burned	430	430	5.458723029	0.900217082	0.017207499	2.061423036	100.8724677	0.037010699
SRR22462637	PRJNA906953	Unburned	388	388	5.059200841	0.848716039	0.085394086	2.061423036	92.29150379	0.047443642
SRR22462638	PRJNA906953	Unburned	536	536	5.557698497	0.88440163	0.049582926	2.061423036	121.6072188	0.072638699
SRR22462640	PRJNA906953	Unburned	453	453	5.454587962	0.891871186	0.029011981	2.061423036	103.785206	0.059340245
SRR22462641	PRJNA906953	Unburned	579	579	5.783485967	0.909166949	0.015119698	2.061423036	128.579219	0.048147117
SRR22462643	PRJNA906953	Unburned	475	475	5.536747492	0.898339233	0.024711777	2.061423036	110.0599388	0.056488494
SRR22462644	PRJNA906953	Unburned	556	556	5.718147737	0.904660236	0.016645327	2.061423036	129.0929391	0.060277808
SRR22462646	PRJNA906953	Burned	366	366	5.278526642	0.894266397	0.018445916	2.061423036	76.91481202	0.062024418
SRR22462647	PRJNA906953	Unburned	462	462	5.377221448	0.876402017	0.066380134	2.061423036	110.401941	0.051317488
SRR22462648	PRJNA906953	Unburned	531	531	5.635818971	0.898172545	0.013513514	2.061423036	127.6727657	0.048791025
SRR22462657	PRJNA906953	Burned	433	433.0588235	5.478046196	0.902369109	0.015013466	2.061423036	97.78373794	0.045027925
SRR22462664	PRJNA906953	Burned	112	112	4.004260802	0.848630234	0.091546696	2.061423036	34.30454198	0.148273475
SRR22462665	PRJNA906953	Burned	503	503	5.58805929	0.89831658	0.020739363	2.061423036	109.9242115	0.033804663
SRR22462666	PRJNA906953	Burned	372	372	5.144285793	0.869129591	0.058823529	2.061423036	85.34505376	0.042018722
SRR22462667	PRJNA906953	Burned	328	328	4.644711783	0.801778159	0.143195482	2.061410312	81.99773265	0.03856035
SRR22462668	PRJNA906953	Burned	323	323	5.043731866	0.872972547	0.037446245	2.061423036	72.98655837	0.030205586
SRR22462669	PRJNA906953	Burned	390	390	5.398684396	0.904886291	0.015622059	2.061423036	89.9104601	0.034127224
SRR22840018	PRJNA914530	Burned	156	156	3.67474881	0.727693781	0.125192663	2.060494355	61.04246719	0.258929227
SRR22840019	PRJNA914530	Burned	79	79	2.606210439	0.596462191	0.236330923	2.060748906	35.59531954	0.1961328
SRR22840020	PRJNA914530	Burned	61	61	1.789160277	0.435226265	0.509085637	2.059466958	31.69931973	0.126191451
SRR22840021	PRJNA914530	Burned	50	50	2.08864317	0.533903601	0.443580852	2.058457862	25.8386407	0.118984103
SRR22840022	PRJNA914530	Burned	80	80	2.457877382	0.56089969	0.33441972	2.060766245	40.50623679	0.357374622
SRR22840023	PRJNA914530	Burned	147	147	3.214743905	0.644181411	0.195792485	2.061102132	62.26240492	0.360990888
SRR22840024	PRJNA914530	Burned	158	158	3.60232404	0.711556823	0.214202281	2.061367949	61.37623515	0.232336133
SRR22840025	PRJNA914530	Burned	89	89	2.695002845	0.600405696	0.368767806	2.061072575	39.51048739	0.207643948
SRR22840026	PRJNA914530	Burned	143	143	3.158450297	0.636419339	0.291050929	2.060238216	57.61727593	0.209341785
SRR22840027	PRJNA914530	Burned	101	101	2.817019642	0.610389183	0.265889231	2.060591637	44.67028334	0.098162036
SRR22840029	PRJNA914530	Burned	91	91	2.723983425	0.603872371	0.329477625	2.059484138	42.74583334	0.271610629
SRR22840030	PRJNA914530	Burned	48	48	2.596633667	0.67075661	0.259925201	2.043014592	22.86829439	0.414607379
SRR22840031	PRJNA914530	Burned	132	132	3.79023521	0.776241853	0.12689153	2.061103435	57.02229075	0.252041025
SRR22840032	PRJNA914530	Burned	38	38	2.051702048	0.56402844	0.3	2.056121925	25.34870751	0.463022924
SRR22840033	PRJNA914530	Burned	54	54	2.876405629	0.721087273	0.193154478	2.058899919	34.72748272	0.616802543
SRR22840034	PRJNA914530	Burned	162	162	4.173398487	0.820308494	0.077197596	2.061211671	63.94146556	0.271807534
SRR22840035	PRJNA914530	Burned	70	70	2.807931635	0.660923804	0.255885122	2.060850411	36.77469036	0.577468515
